file,seed,result,objective,time,steps,intervals,T,mean_tau,max_tau,min_tau,std_tau,buffer_cost,real_objective,cplex_1_objective,cplex_1_real_objective,cplex_1_time,cplex_1_relative_objective,cplex_1_real_relative_objective,cplex_1_relative_time,cplex_10_objective,cplex_10_real_objective,cplex_10_time,cplex_10_relative_objective,cplex_10_real_relative_objective,cplex_10_relative_time,cplex_100_objective,cplex_100_real_objective,cplex_100_time,cplex_100_relative_objective,cplex_100_real_relative_objective,cplex_100_relative_time,cplex_1000_objective,cplex_1000_real_objective,cplex_1000_time,cplex_1000_relative_objective,cplex_1000_real_relative_objective,cplex_1000_relative_time
MCQN_K200_I20_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1006_data.dat,1006,0,126886891.38433582,3.0419998168945312,668,276,10000.0,36.231884057971016,9983.433692798351,3.0919146631512173e-06,599.8388783498144,126886941.57814212,-50.19380630552769,126638626.10300855,-248315.47513356805,0.23400020599365234,0.0019565873087336967,-4946.13378822243,0.07692314926979016,126862110.0306317,-24831.547510415316,1.3728001117706299,0.00019530270963174565,-493.7133787636403,0.4512821151883146,126884458.42339343,-2483.1547486931086,13.259999990463257,1.9174249726224515e-05,-48.471337829576925,4.358974618216748,126886688.98380058,-252.59434154629707,195.42119979858398,1.5951256511415783e-06,-4.032380688740069,64.24102944163964
MCQN_K200_I20_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1007_data.dat,1007,0,132969322.88203722,2.417999744415283,564,267,10000.0,37.45318352059926,9978.63315681629,4.0864489815723225e-06,609.5329579109359,132969390.03911686,-67.15707963705063,132712907.0315535,-256483.00756335258,0.312000036239624,0.0019283835167844918,-3818.150697878927,0.12903228669077935,132943741.73837094,-25648.300745919347,1.341599941253662,0.00019238380035202876,-380.91506963279494,0.5548387440289352,132966825.20904227,-2564.830074593425,13.852799892425537,1.8783828787126838e-05,-37.191506963301684,5.729032819139276,132969123.08601901,-266.9530978500843,198.01079988479614,1.5025722766918297e-06,-2.9750551884154,81.89033118888058
MCQN_K200_I20_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1008_data.dat,1008,0,122714652.2587754,3.2604000568389893,721,271,10000.0,36.900369003690045,9988.492267380214,4.475726915813613e-06,605.634612746133,122714680.28560694,-28.026831537485123,122471930.33579348,-242749.94981345534,0.2184000015258789,0.0019779375853999593,-8660.341168329496,0.06698564523324824,122690405.29062356,-24274.994983375072,1.341599941253662,0.00019758820732105096,-865.1341169053636,0.41148322839693635,122712252.78611131,-2427.499495625496,13.493999719619751,1.955326947452131e-05,-85.61341159377154,4.1387558227141,122714437.27167165,-243.01393528282642,181.4591999053955,1.7519269279432557e-06,-7.67076019484407,55.655501393078474
MCQN_K200_I20_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1009_data.dat,1009,0,138675557.4603705,3.2760000228881836,700,278,10000.0,35.97122302158273,9986.390872983262,4.807510801768569e-07,597.8628178178031,138675614.11614108,-56.65577057003975,138420680.54074523,-254933.57539585233,0.32760000228881836,0.0018379368671232405,-4498.6930203375305,0.1,138650120.75860095,-25493.357540130615,1.2636001110076904,0.00018342599254976606,-448.9693020433793,0.3857143169045758,138673064.78038317,-2549.3357579112053,14.86680006980896,1.7974905116595634e-05,-43.996930273141935,4.5380952276984745,138675349.82015303,-264.2959880530834,194.51640009880066,1.4973094126005678e-06,-3.6649438423285043,59.37619009151023
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1000_data.dat,1000,0,34254.38457631078,28.017600059509277,1828,551,100.0,0.18148820326678766,76.72424531171733,9.4527970457631e-07,3.2700147707039253,34354.760825737896,-100.37624942711409,29299.282663519007,-5055.478162218889,0.8736000061035156,0.14465599000189197,-49.36528253518586,0.031180401042487312,33834.248162566466,-520.5126631714302,10.077600002288818,0.012265186455425877,-4.1856157820420306,0.3596881953088071,34235.08558013175,-119.67524560614402,131.86680030822754,0.0005634022160297834,-0.19226655995991812,4.706570156906478,34253.829974987275,-100.93085075062118,1741.8492002487183,1.6190666694698996e-05,-0.005525224609132232,62.16982170310937
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1001_data.dat,1001,0,37626.803512277045,47.86080002784729,2932,570,100.0,0.17543859649122806,82.9349726898615,1.8113942939730116e-08,3.472123070765473,37731.03124338659,-104.22773110954586,32492.17636843485,-5238.8548749517395,0.842400074005127,0.13646195436630285,-49.26354137408572,0.017601044560788485,37202.68360176054,-528.3476416260528,9.67199993133545,0.011271749681795935,-4.069165720116719,0.20208604799142305,37608.89878093763,-122.13246244896436,119.3555998802185,0.000475850448831681,-0.17178471745297996,2.4938070364635094,37626.37902399967,-104.65221938692412,1952.2544000148773,1.1281539693898134e-05,-0.004072699970146254,40.790258392650756
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1002_data.dat,1002,0,33111.211349312114,28.719600200653076,1979,552,100.0,0.18115942028985502,79.80674389876016,2.073285607777548e-06,3.395512376762795,33218.21035533099,-106.9990060188793,28348.307969441383,-4869.902385889611,0.8267998695373535,0.1438456397630309,-44.51352921007834,0.028788697048733717,32716.46011592386,-501.75023940713436,9.64079999923706,0.011921981024003098,-3.6892981353359833,0.3356871241897661,33092.57919041409,-125.63116491690016,129.7920000553131,0.0005627145048079899,-0.17413394377451819,4.519282968721886,33110.730151689946,-107.48020364104741,1696.9212000370026,1.4532770096860488e-05,-0.004497215816034837,59.08582251080274
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1003_data.dat,1003,0,34719.59778039716,27.003599882125854,1919,555,100.0,0.18018018018018017,71.10859719175492,2.225350953111346e-06,3.023632910817105,34838.965952723964,-119.36817232680187,29971.93415295447,-4867.031799769495,0.8112001419067383,0.13674304804657744,-39.77327904832715,0.030040444438805568,34329.26547988768,-509.7004728362808,9.56279993057251,0.011242420000898232,-3.269986403417833,0.35413055934450766,34700.63579161184,-138.33016111212055,126.15719985961914,0.0005461465569173357,-0.15885297073498983,4.671865988620456,34719.100123689,-119.8658290349631,1768.3140001296997,1.4333596584526373e-05,-0.0041690904573688506,65.48438015111374
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1004_data.dat,1004,0,35948.90542521035,26.06760001182556,1851,539,100.0,0.18552875695732837,81.56373861747535,3.6102580859515874e-07,3.5130945711205506,36031.63316774038,-82.72774253002717,30918.3561601453,-5113.277007595079,0.842400074005127,0.13993609000226231,-60.80849194258075,0.03231598128032394,35514.38424413507,-517.2489236053079,9.500399827957153,0.01208718807807034,-5.252424009002365,0.36445241693317754,35927.930424369464,-103.70274337091541,116.70360016822815,0.0005834670233430483,-0.25354252635716584,4.476959908671515,35948.35622132674,-83.27694641363632,1851.7667999267578,1.5277346475868083e-05,-0.0066386905627191664,71.0371034957842
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1005_data.dat,1005,0,34967.76513479939,20.857199907302856,1502,537,100.0,0.18621973929236502,80.97923130075768,8.078388514323663e-07,3.492419784586543,35072.60009007708,-104.83495527769264,29904.910169027306,-5167.689921049776,0.8111999034881592,0.144786346689729,-48.29357681663823,0.03889303967423397,34547.19376996027,-525.4063201168101,9.703200101852417,0.012027401900516977,-4.011747453176135,0.4652206501820495,34947.982094410065,-124.61799566701666,116.26679992675781,0.000565750779698421,-0.18870652767411022,5.574420365317044,34967.27589290308,-105.32419717399898,1728.7296001911163,1.3991225759505376e-05,-0.004666782133978196,82.88406918830105
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1006_data.dat,1006,0,34563.0151230912,25.443600177764893,1779,560,100.0,0.17857142857142858,81.53604295959066,8.301451166505697e-06,3.4437373643723594,34673.632364572506,-110.61724148130452,29829.019057363785,-4844.613307208721,0.8736000061035156,0.13696710338689988,-42.79618622136326,0.034334763948497854,34175.53028823758,-498.10207633492246,9.64079999923706,0.01121096737288823,-3.5029334456790533,0.37890864232578747,34544.4704510888,-129.1619134837092,152.13119983673096,0.0005365467085658042,-0.16764721081513265,5.979153845125977,34562.508003224764,-111.1243613477418,2199.3972001075745,1.4672327186480818e-05,-0.004584455909822948,86.44205948612661
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1007_data.dat,1007,0,36383.798440893166,33.18119978904724,2133,529,100.0,0.18903591682419663,84.34754561669367,4.567349597787077e-07,3.6638488971205723,36486.86456858965,-103.066127696482,31437.915912093682,-5048.948656495966,0.8579998016357422,0.13593639863727408,-47.98746823364262,0.025858010171137896,35974.714826675336,-512.1497419143125,9.672000169754028,0.01124356531609535,-3.9691373233943077,0.29149036898137276,36364.16490764013,-122.69966094951815,130.94640016555786,0.000539622966660052,-0.19049452707541964,3.946403415128523,36383.27426915576,-103.59029943389032,1995.754800081253,1.440673486194302e-05,-0.005085780839190444,60.14715600308191
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1008_data.dat,1008,0,34529.502088293484,28.92239999771118,1933,555,100.0,0.18018018018018023,79.25369194277121,2.737931458708894e-06,3.362736430633361,34639.76723960641,-110.26515131292399,29577.734358120917,-5062.032881485491,0.8267998695373535,0.1434068674813403,-44.90782147588799,0.028586834757931,34116.036315589066,-523.7309240173417,9.952800035476685,0.011974275552748118,-3.749741126559867,0.34412082110282394,34510.93159937503,-128.83564023138024,138.87120008468628,0.0005378151376457927,-0.16841666380844691,4.801510251420217,34529.058195718855,-110.70904388755298,1810.770000219345,1.2855458311965707e-05,-0.004025683267501776,62.607874877694904
MCQN_K400_I40_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1009_data.dat,1009,0,34030.961930239355,20.077200174331665,1410,538,100.0,0.18587360594795538,74.60617573003812,4.1246568322237225e-07,3.2186685212994446,34121.17252868412,-90.21059844476258,29358.07341460127,-4763.099114082848,0.8423998355865479,0.13731285425363876,-51.799772933546954,0.04195803340465473,33633.72300544851,-487.44952323560574,9.625200271606445,0.011672867949050337,-4.403461806475866,0.4794094887748387,34010.68747156697,-110.48505711714824,115.48680019378662,0.0005957650775181324,-0.22474586159407914,5.75213671184264,34030.42105973144,-90.75146895267972,1962.0899999141693,1.5893482794458578e-05,-0.005995642610089965,97.72727187442528
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1000_data.dat,1000,0,243449040.2692087,34.17960023880005,1828,551,10000.0,18.148820326678774,9976.72424531172,9.4527970457631e-07,424.6351307557639,243449140.64544374,-100.37623503804207,242943592.82922298,-505547.81622076035,0.9203999042510986,0.002076194013444427,-5035.528975500629,0.026928340232788263,243398585.86381823,-50554.78162550926,9.516000032424927,0.0002072483232411932,-502.6528975842665,0.27841168316598797,243444085.16727751,-5055.478166222572,123.08400011062622,2.035375422184915e-05,-49.36528979500549,3.601095368309883,243448620.1327773,-520.5126664340496,1514.9160001277924,1.725767458074248e-06,-4.185616557911123,44.32222698754937
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1001_data.dat,1001,0,273580881.68209445,55.8167998790741,2932,570,10000.0,17.543859649122812,9982.934972689865,1.8113942939730116e-08,417.7709502566165,273580985.90982246,-104.22772800922394,273057100.42233074,-523885.4874917269,0.8736000061035156,0.0019145389712295767,-5025.354286887689,0.015651201931965848,273528597.3610034,-52388.548819065094,10.311599969863892,0.00019111101905070664,-501.635429359343,0.1847400781163333,273575747.0549537,-5238.854868769646,107.04719996452332,1.8768223529328867e-05,-49.26354280989429,1.9178311941286277,273580457.56218034,-528.3476421236992,1484.277599811554,1.5502542118689042e-06,-4.069165875676974,26.591950864743403
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1002_data.dat,1002,0,235757929.31368676,35.80200004577637,1979,552,10000.0,18.115942028985508,9979.80674389876,2.073285607777548e-06,424.38232291012065,235758036.31269658,-106.99900981783867,235271046.07411,-486990.2385865748,0.8268001079559326,0.0020651828805678743,-4550.352759391468,0.023093684903044177,235709337.28883374,-48699.023862838745,9.15720009803772,0.0002061098220300662,-454.1352759782244,0.25577342289060223,235753166.41031158,-4869.902384996414,111.25920009613037,2.0202516153089017e-05,-44.51352758578999,3.107625271042807,235757534.5624599,-501.7502366900444,1511.9363996982574,1.6743921530926373e-06,-3.6892979434506277,42.23050102690069
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1003_data.dat,1003,0,252022310.52365148,32.47919988632202,1919,555,10000.0,18.018018018018015,9971.108597191753,2.225350953111346e-06,422.86637096527187,252022429.89180326,-119.36815178394318,251535726.7118266,-486703.17997667193,0.9672000408172607,0.0019307172083847064,-4076.328606524851,0.02977905995844984,251973759.5738072,-48670.31799605489,9.18839979171753,0.00019264544374421403,-406.7328606389781,0.2829010512536377,252017562.85999754,-4867.031805723906,110.93159985542297,1.883826731083957e-05,-39.773286115154505,3.4154659056776717,252021920.1913322,-509.70047107338905,1474.1958293914795,1.5488006537136103e-06,-3.269987123499649,45.38892074161926
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1004_data.dat,1004,0,259073364.1979334,33.196799993515015,1851,539,10000.0,18.55287569573284,9981.563738617477,3.6102580859515874e-07,429.5359364724948,259073446.92702183,-82.72908842563629,258562119.22626418,-511327.7007576525,0.88919997215271,0.0019733598367087752,-6179.748639787998,0.026785713452092217,259022314.1569445,-51132.77007731795,9.110399961471558,0.0001970485894871455,-617.0748639975683,0.2744360891185678,259068333.65001357,-5113.277008265257,127.14000010490417,1.9417464761048363e-05,-60.80748640620513,3.829887221953349,259072929.6780978,-517.2489240169525,1498.64910531044,1.6772076779739534e-06,-5.252322295100573,45.144384567283616
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1005_data.dat,1005,0,248405635.62903637,27.034800052642822,1502,537,10000.0,18.621973929236503,9980.97923130076,8.078388514323663e-07,430.3083158000454,248405740.4639846,-104.83494824171066,247888971.47187975,-516768.99210485816,0.9515998363494873,0.002079921237890881,-4928.3580124957925,0.03519907062365946,248354063.56477475,-51676.89920985699,9.438000202178955,0.00020761229563499874,-491.935801243581,0.34910560402892016,248400572.77405852,-5167.689926087856,127.12440013885498,2.0381401432481606e-05,-48.29358017302658,4.702250428755354,248405215.05765742,-525.406327188015,1501.1412000656128,1.693083081151897e-06,-4.011747856989657,55.52625494335279
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1006_data.dat,1006,0,250812869.545763,31.293599843978882,1779,560,10000.0,17.857142857142854,9981.53604295959,8.301451166505697e-06,421.41873751122523,250812980.16299102,-110.61722803115845,250328518.83227164,-484461.33071938157,0.842400074005127,0.0019311238469084076,-4378.6191546484915,0.02691924477225687,250764534.0299149,-48446.133076131344,9.282000064849854,0.00019271545330045735,-436.9619155027563,0.29661017304264464,250808135.5496845,-4844.613306522369,122.70959997177124,1.8874613918595003e-05,-42.79619154041492,3.9212363097747436,250812482.06091636,-498.10207465291023,1498.9104001522064,1.5449161254105894e-06,-3.5029339779930644,47.89830532841711
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1007_data.dat,1007,0,264899359.2211321,40.34159994125366,2133,529,10000.0,18.90359168241966,9984.347545616694,4.567349597787077e-07,433.6902921630685,264899462.2872769,-103.06614479422569,264394567.4216267,-504894.8656502068,0.9047999382019043,0.0019055984166576395,-4897.746010712275,0.022428459444332752,264848972.80071294,-50489.48656395078,10.264800071716309,0.0001902096727123265,-488.8746010608467,0.2544470245767183,264894413.3386194,-5048.9486574828625,116.9844000339508,1.8670798325940547e-05,-47.987460116638914,2.8998453260234127,264898950.13753116,-512.1497457325459,1477.5072000026703,1.544298189852646e-06,-3.969136536105687,36.624903378999576
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1008_data.dat,1008,0,246169311.07749075,35.802000284194946,1933,555,10000.0,18.01801801801802,9979.253691942771,2.737931458708894e-06,423.21237587332723,246169421.34265482,-110.26516407728195,245663218.05450737,-506203.2881474495,0.935999870300293,0.0020558737430274605,-4589.78161614728,0.026143787019450332,246118801.01383907,-50620.32881575823,9.203999996185303,0.00020518424262795724,-458.07816162391754,0.25708060787454035,246164359.30977222,-5062.032882601023,122.30400013923645,2.0115292588055346e-05,-44.90781617168934,3.416121981129318,246168897.6117288,-523.7309260368347,1530.172800064087,1.6795991350416517e-06,-3.749740595042016,42.7398689435683
MCQN_K400_I40_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1009_data.dat,1009,0,246902272.6174094,24.632400035858154,1410,538,10000.0,18.587360594795534,9974.606175730038,4.1246568322237225e-07,429.63397763180393,246902362.82799906,-90.21058964729309,246426052.9165913,-476309.9114077687,0.8736000061035156,0.0019287781184422462,-5278.977808260132,0.03546548468000637,246854731.83685857,-47630.99114048481,10.171200037002563,0.00019254897918458995,-526.9977808227757,0.41291957024877923,246897599.72888678,-4763.099112272263,122.99040007591248,1.892606525281322e-05,-51.799778062587876,4.9930335613611145,246901875.37847447,-487.44952458143234,1500.9695999622345,1.6088913671106057e-06,-4.403462348348135,60.93476875080082
MCQN_K800_I80_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1000_data.dat,1000,0,71903.87187921489,578.4635999202728,7500,1087,100.0,0.09199632014719414,83.25851305697356,1.5453041116668815e-08,2.5245759650802184,72097.74390378865,-193.87202457376407,61696.36640722098,-10401.377496567671,4.664400100708008,0.14196044253556492,-52.65073955066774,0.008063428885328103,71046.92896713383,-1050.8149366548168,78.3899998664856,0.011917896626214473,-4.420147331545531,0.13551414449809765,71864.18699585398,-233.5569079346751,990.6935999393463,0.0005519158054182987,-0.20469628585227784,1.7126291093785146
MCQN_K800_I80_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1001_data.dat,1001,0,72635.79881645567,427.14359998703003,5992,1101,100.0,0.09082652134423248,80.07561090829806,1.075101461799983e-06,2.413683687350236,72822.59644413902,-186.79762768335058,62324.30731487015,-10498.289129268873,4.913999795913696,0.1419615626124215,-55.201405014977034,0.011504327341116448,71760.1706889926,-1062.4257551464252,75.67560005187988,0.012055049186912786,-4.687576273438509,0.17716664853266614,72594.99848801631,-227.5979561227141,994.5155999660492,0.0005617110172142854,-0.2184199496822629,2.3282933420897494
MCQN_K800_I80_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1002_data.dat,1002,0,72644.23041893641,388.09680008888245,5904,1057,100.0,0.0946073793755913,74.36555673401593,3.3195945092594956e-07,2.2904996605619066,72852.32516147546,-208.09474253904773,62389.91833357561,-10462.406827899846,4.617599964141846,0.1411579698239569,-49.277131945977146,0.011898062450100895,71781.24391378817,-1071.0812476872816,77.18879985809326,0.011879628983216213,-4.1470846145298434,0.19889058564877468,72603.7537406886,-248.57142078685865,989.2428002357483,0.0005571905437552786,-0.19451081634230002,2.5489589195509743
MCQN_K800_I80_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1003_data.dat,1003,0,69858.47666116753,444.27240014076233,6160,1102,100.0,0.09074410163339383,81.7710694535746,2.795442466245708e-07,2.4625563820235605,70049.29345487323,-190.81679370570055,59996.95422406365,-10052.339230809579,4.617599964141846,0.14116429255872448,-51.68057929069621,0.010393623287601964,69021.89653279343,-1027.3969220798026,75.31680011749268,0.011975356010577521,-4.384205981703956,0.16952842466385365,69817.72352079778,-231.56993407545087,879.9803998470306,0.0005833671490922148,-0.21357208439737477,1.980722636761184
MCQN_K800_I80_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1004_data.dat,1004,0,70279.06707489747,470.3712000846863,6484,1112,100.0,0.08992805755395683,81.08449409547617,1.1170451926617949e-07,2.4311491446848557,70479.7040136326,-200.63693873512966,60225.10425252176,-10254.599761110832,5.007599830627441,0.14305771605734383,-50.11022838445724,0.01064605960085538,69444.94492935165,-1034.759084280944,75.78480005264282,0.01186871397505715,-4.1573707753136055,0.1611170072466138,70239.8131957617,-239.89081787089526,1119.1440000534058,0.0005585429740257102,-0.19564632207425428,2.3792783228478136
MCQN_K800_I80_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1005_data.dat,1005,0,69071.9997266023,464.5212001800537,6353,1084,100.0,0.09225092250922508,79.41640878640543,4.270544682863057e-06,2.412215359381156,69266.06649834279,-194.06677174048673,59424.610959323676,-9841.455539019109,4.617600202560425,0.13967148490653933,-49.71169809625868,0.009940558581116622,68255.09965395031,-1010.9668443924747,74.92679977416992,0.011826790535751178,-4.209376315819676,0.16129898860402375,69030.44410447462,-235.6223938681651,978.7284002304077,0.0006016276102061901,-0.2141305374175445,2.1069617486802357
MCQN_K800_I80_T100_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1006_data.dat,1006,0,73986.75790353472,468.5771999359131,6249,1080,100.0,0.09259259259259257,80.78944061602033,4.142498355635698e-07,2.457719364034084,74188.2759732854,-201.51806975068757,63593.283100893896,-10594.992872391507,4.617599964141846,0.14047750026014144,-51.57589498301235,0.009854512692408831,73110.47636290955,-1077.7996103758487,75.26999998092651,0.01184376184948762,-4.3484018168160885,0.16063521654749982,73945.053196917,-243.2227763684059,892.8035998344421,0.0005636779850807043,-0.20695268999605945,1.9053500681564322
MCQN_K800_I80_Tadpt_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1007_data.dat,1007,1,106.14469241120014,201.19319987297058,3883,718,0.9435321843344904,0.001314111677346087,0.014788963984833542,-2.5478464394150823e-16,0.0018413149754963364,185.13919617185636,-78.99450376065622,73.07384235452528,-112.06535381733107,3.15120005607605,0.31156385972234724,-0.4186474815624582,0.015662557472447654,105.22900295758487,-79.91019321427149,70.62120008468628,0.008626803967436534,-0.01159181221505866,0.35101186386654776,106.12368366872974,-79.01551250312662,1380.0072000026703,0.0001979255108584513,-0.00026595195197445527,6.859114527101212
MCQN_K800_I80_Tadpt_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1008_data.dat,1008,0,68825.66888056198,399.7967998981476,5561,1095,100.0,0.09132420091324202,85.43138703752614,1.599715372051155e-06,2.580675450063066,69023.39652976036,-197.72764919837937,59078.58272582055,-9944.813803939804,4.711199998855591,0.14161992630476614,-49.295514280667,0.011783986265162248,68018.50964056159,-1004.8868891987659,74.88000011444092,0.011727590201863591,-4.082176889639581,0.18729514626809765,68787.03188278135,-236.364646979011,970.6475999355316,0.000561374824379566,-0.19540513396721415,2.4278523494505566
MCQN_K800_I80_Tadpt_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1009_data.dat,1009,0,68480.55993429944,633.4223999977112,8546,1123,100.0,0.08904719501335709,82.31035819543152,1.049685967772004e-06,2.455695075040615,68647.00341750131,-166.4434832018742,58944.10906649451,-9702.894351006806,4.6020002365112305,0.13925778172599998,-57.295429561747774,0.007265294433111079,67667.230696237,-979.7727212643076,75.26999998092651,0.011876790126172234,-4.8865189697813,0.11883065704843797,68441.08303289842,-205.92038460289768,865.5192000865936,0.000576468729795694,-0.23717901501221994,1.366417101905018
MCQN_K800_I80_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1000_data.dat,1000,0,515029970.7335931,576.6539998054504,7500,1087,10000.0,9.199632014719409,9983.258513056971,1.5453041550070964e-08,302.6613924916332,515030164.60584754,-193.8722544312477,513990026.8561909,-1040137.7496566176,4.477200031280518,0.002019190991780385,-5364.067594164065,0.0077641012336531435,514926150.83084965,-104013.77499789,75.0828001499176,0.0002015803130749475,-535.5067595826408,0.1302042475648288,515019763.2283242,-10401.377523362637,831.6515998840332,1.9819245187599717e-05,-52.650676079857746,1.4422020833369975
MCQN_K800_I80_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1001_data.dat,1001,0,520359652.8841989,428.8283998966217,5992,1101,10000.0,9.082652134423252,9980.075610908296,1.0751014618001334e-06,300.6367658427413,520359839.68186677,-186.7976678609848,519310010.7689399,-1049828.9129268527,4.726800203323364,0.002017147389197332,-5619.139292681842,0.011022591331317751,520254856.79056454,-104982.89130222797,74.31839990615845,0.00020139165873740093,-561.0139293192699,0.17330568573367458,520349341.3927189,-10498.289147853851,925.079999923706,1.9816085706951594e-05,-55.20139302631283,2.1572265273165594
MCQN_K800_I80_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1002_data.dat,1002,0,521367388.3275329,390.48359990119934,5904,1057,10000.0,9.460737937559129,9974.365556734014,3.3195945092581636e-07,306.6487849800659,521367596.4223376,-208.0948047041893,520321355.7395472,-1046240.6827903986,4.555199861526489,0.0020063253118711693,-5026.711692647251,0.011665534385257286,521262972.3539804,-104624.06835716963,73.85040020942688,0.00020027331185292575,-501.7711696401778,0.18912548498352455,521357134.01532257,-10462.407015025616,917.2219750881195,1.966811204516588e-05,-49.27711782568587,2.3489385349863507
MCQN_K800_I80_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1003_data.dat,1003,0,501456426.9617514,444.1944000720978,6160,1102,10000.0,9.074410163339383,9981.771069453576,2.7954424675521396e-07,300.55154212291507,501456617.7787024,-190.8169509768486,500451383.8556216,-1005233.923080802,4.617599964141846,0.002004248130229837,-5267.053587140509,0.0103954483969009,501356094.38637596,-100523.39232641459,72.35279989242554,0.00020008234012142915,-525.8053588101345,0.16288543907956035,501446565.43944395,-10052.339258432388,937.6746249198914,1.966576112545812e-05,-51.68053601617404,2.110955529308105
MCQN_K800_I80_T10000_alpr1_cs1_ar0.05_sr0.95_nz0.5_gmr0_ccs0_hr0.1_seed1004_data.dat,1004,0,501755764.2294065,472.5395998954773,6484,1112,10000.0,8.992805755395684,9981.084494095476,1.1170451927347312e-07,299.1777195827671,501755964.8663307,-200.63692420721054,500730504.8902202,-1025459.9761104584,4.523999929428101,0.002043343419802737,-5110.023208526664,0.009573800651688832,501653418.868713,-102545.99761766195,73.8503999710083,0.00020397445926831782,-510.102320885642,0.15628404473898808,501745710.2665643,-10254.599766373634,807.2001795768738,2.0037563210872604e-05,-50.11023211152826,1.7082170039408786
